transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud
tx_002053,2026-01-02 23:57:37.123794,sender_0053,receiver_0053,165.2854760713802,withdrawal,gas,NYC,mobile,1
tx_002054,2026-01-25 07:10:26.123794,sender_0054,receiver_0054,358.1,deposit,online,Houston,mobile,0
tx_002055,2026-01-03 20:54:52.123794,sender_0055,receiver_0055,16.56,deposit,restaurant,NYC,web,0
tx_002056,2026-01-14 07:26:38.123794,sender_0056,receiver_0056,380.42,withdrawal,restaurant,LA,atm,0
tx_002057,2026-01-14 15:27:06.123794,sender_0057,receiver_0057,37.41,payment,grocery,Phoenix,atm,0
tx_002058,2026-01-05 01:18:03.123794,sender_0058,receiver_0058,169.69,withdrawal,grocery,NYC,web,0
tx_002059,2026-01-20 07:48:34.123794,sender_0059,receiver_0059,62.19,payment,online,NYC,atm,0
tx_002060,2026-01-14 16:39:47.123794,sender_0060,receiver_0060,1555.87,payment,restaurant,San Diego,mobile,0
tx_002061,2026-01-23 04:07:03.123794,sender_0061,receiver_0061,14.42,transfer,entertainment,Philadelphia,web,0
tx_002062,2026-01-25 01:23:43.123794,sender_0062,receiver_0062,23.11,transfer,gas,LA,web,0
tx_002063,2026-01-21 08:49:26.123794,sender_0063,receiver_0063,5.7,withdrawal,entertainment,NYC,mobile,0
tx_002064,2026-01-16 03:35:46.123794,sender_0064,receiver_0064,10.54,payment,gas,Phoenix,mobile,0
tx_002065,2026-01-02 20:36:40.123794,sender_0065,receiver_0065,159.13,transfer,grocery,LA,pos,0
tx_002066,2026-01-18 21:44:36.123794,sender_0066,receiver_0066,601.99,transfer,gas,San Diego,pos,0
tx_002067,2026-01-07 07:07:58.123794,sender_0067,receiver_0067,188.62,withdrawal,retail,Philadelphia,web,0
tx_002068,2026-01-12 08:05:49.123794,sender_0068,receiver_0068,54.16,payment,restaurant,San Diego,pos,0
tx_002069,2026-01-14 03:15:49.123794,sender_0069,receiver_0069,14.29,payment,grocery,San Diego,mobile,0
tx_002070,2026-01-27 19:22:45.123794,sender_0070,receiver_0070,210.11,payment,gas,Houston,pos,0
tx_002071,2026-01-09 16:10:34.123794,sender_0071,receiver_0071,13.16,payment,gas,Philadelphia,mobile,0
tx_002072,2026-01-13 23:04:18.123794,sender_0072,receiver_0072,17.71654669870133,transfer,online,San Diego,web,1
tx_002073,2026-01-03 08:09:37.123794,sender_0073,receiver_0073,34.37,payment,gas,Phoenix,mobile,0
tx_002074,2026-01-09 00:59:36.123794,sender_0074,receiver_0074,2.58,withdrawal,online,NYC,atm,0
tx_002075,2026-01-12 20:43:25.123794,sender_0075,receiver_0075,6.88,transfer,online,Houston,mobile,0
tx_002076,2026-01-01 22:10:18.123794,sender_0076,receiver_0076,924.25,transfer,retail,NYC,mobile,0
tx_002077,2026-01-16 03:09:05.123794,sender_0077,receiver_0077,5.21,transfer,restaurant,Philadelphia,mobile,0
tx_002078,2026-01-18 21:33:45.123794,sender_0078,receiver_0078,9.19,payment,gas,Philadelphia,mobile,0
tx_002079,2026-01-22 14:16:06.123794,sender_0079,receiver_0079,60.81,transfer,entertainment,San Diego,mobile,0
tx_002080,2026-01-13 23:45:12.123794,sender_0080,receiver_0080,65.75,payment,restaurant,Phoenix,web,0
tx_002081,2026-01-21 13:40:45.123794,sender_0081,receiver_0081,38.4,payment,restaurant,San Diego,mobile,0
tx_002082,2026-01-08 02:08:19.123794,sender_0082,receiver_0082,2.7,withdrawal,retail,LA,mobile,0
tx_002083,2026-01-12 19:29:12.123794,sender_0083,receiver_0083,194.95,payment,grocery,LA,mobile,0
tx_002084,2026-01-19 08:54:40.123794,sender_0084,receiver_0084,28.09,transfer,restaurant,San Diego,mobile,0
tx_002085,2026-01-01 17:52:36.123794,sender_0085,receiver_0085,340.59,payment,grocery,San Antonio,web,0
tx_002086,2026-01-28 12:48:32.123794,sender_0086,receiver_0086,20.75,payment,grocery,Philadelphia,web,0
tx_002087,2026-01-16 04:51:29.123794,sender_0087,receiver_0087,238.35,transfer,grocery,LA,web,0
tx_002088,2026-01-15 16:40:50.123794,sender_0088,receiver_0088,381.51,payment,grocery,Philadelphia,mobile,0
tx_002089,2026-01-08 01:07:36.123794,sender_0089,receiver_0089,27.1,deposit,restaurant,San Diego,web,0
tx_002090,2026-01-04 13:32:06.123794,sender_0090,receiver_0090,204.52,transfer,retail,LA,web,0
tx_002091,2026-01-21 23:28:33.123794,sender_0091,receiver_0091,7.44,payment,online,Philadelphia,mobile,0
tx_002092,2026-01-11 09:25:20.123794,sender_0092,receiver_0092,81.09,withdrawal,online,Chicago,mobile,0
tx_002093,2026-01-11 15:50:34.123794,sender_0093,receiver_0093,341.5,payment,restaurant,NYC,mobile,0
tx_002094,2026-01-18 04:21:56.123794,sender_0094,receiver_0094,118.84,withdrawal,retail,San Antonio,mobile,0
tx_002095,2026-01-12 11:36:01.123794,sender_0095,receiver_0095,2016.94,transfer,retail,NYC,mobile,0
tx_002096,2026-01-07 02:31:11.123794,sender_0096,receiver_0096,129.22,transfer,retail,LA,mobile,0
tx_002097,2026-01-23 21:21:06.123794,sender_0097,receiver_0097,31.57,payment,retail,San Antonio,mobile,0
tx_002098,2026-01-02 08:28:54.123794,sender_0098,receiver_0098,3871.24,withdrawal,grocery,San Antonio,web,0
tx_002099,2026-01-28 12:23:55.123794,sender_0099,receiver_0099,633.05,deposit,online,LA,pos,0
tx_002100,2026-01-25 22:03:03.123794,sender_0100,receiver_0100,4.93,transfer,online,San Diego,web,0
tx_002101,2026-01-20 08:29:26.123794,sender_0101,receiver_0101,16.84,payment,restaurant,LA,web,0
tx_002102,2026-01-28 19:47:18.123794,sender_0102,receiver_0102,11.5,transfer,restaurant,San Diego,mobile,0
tx_002103,2026-01-12 21:59:30.123794,sender_0103,receiver_0103,143.8,transfer,grocery,San Antonio,mobile,0
tx_002104,2026-01-18 22:00:22.123794,sender_0104,receiver_0104,128.6,payment,grocery,Chicago,mobile,0
tx_002105,2026-01-09 18:34:41.123794,sender_0105,receiver_0105,127.13,transfer,retail,NYC,web,0
tx_002106,2026-01-19 09:44:03.123794,sender_0106,receiver_0106,4.74,transfer,online,LA,atm,0
tx_002107,2026-01-25 12:22:43.123794,sender_0107,receiver_0107,20.97,transfer,gas,NYC,atm,0
tx_002108,2026-01-15 14:17:49.123794,sender_0108,receiver_0108,43.64,transfer,gas,Phoenix,mobile,0
tx_002109,2026-01-22 02:05:13.123794,sender_0109,receiver_0109,3.55,deposit,online,Chicago,mobile,0
tx_002110,2026-01-16 03:03:41.123794,sender_0110,receiver_0110,14.76,withdrawal,restaurant,LA,web,0
tx_002111,2026-01-24 23:46:40.123794,sender_0111,receiver_0111,417.65,transfer,restaurant,San Antonio,web,0
tx_002112,2026-01-28 12:50:10.123794,sender_0112,receiver_0112,5.31,withdrawal,grocery,LA,mobile,0
tx_002113,2026-01-24 12:19:03.123794,sender_0113,receiver_0113,484.39,payment,grocery,Phoenix,web,0
tx_002114,2026-01-03 05:51:07.123794,sender_0114,receiver_0114,280.54,withdrawal,restaurant,NYC,mobile,0
tx_002115,2026-01-12 04:21:40.123794,sender_0115,receiver_0115,35.3,transfer,online,Philadelphia,web,0
tx_002116,2026-01-20 09:35:04.123794,sender_0116,receiver_0116,20.63,payment,grocery,Phoenix,mobile,0
tx_002117,2026-01-31 15:11:39.123794,sender_0117,receiver_0117,190.14,withdrawal,gas,San Antonio,web,0
tx_002118,2026-01-20 11:47:56.123794,sender_0118,receiver_0118,16.75,transfer,online,NYC,atm,0
tx_002119,2026-01-26 04:40:53.123794,sender_0119,receiver_0119,18.05,deposit,online,LA,pos,0
tx_002120,2026-01-12 18:30:01.123794,sender_0120,receiver_0120,52.68,withdrawal,grocery,NYC,pos,0
tx_002121,2026-01-06 14:22:56.123794,sender_0121,receiver_0121,2.24,deposit,online,NYC,web,0
tx_002122,2026-01-30 23:02:16.123794,sender_0122,receiver_0122,6.2,transfer,entertainment,NYC,web,0
tx_002123,2026-01-24 00:48:40.123794,sender_0123,receiver_0123,34.01,transfer,retail,Houston,mobile,0
tx_002124,2026-01-19 12:43:22.123794,sender_0124,receiver_0124,111.45,transfer,online,Phoenix,mobile,0
tx_002125,2026-01-16 16:07:07.123794,sender_0125,receiver_0125,16.41,deposit,online,San Diego,mobile,0
tx_002126,2026-01-06 16:41:13.123794,sender_0126,receiver_0126,40.59,transfer,gas,Chicago,mobile,0
tx_002127,2026-01-26 14:02:43.123794,sender_0127,receiver_0127,4.85,payment,online,Houston,web,0
tx_002128,2026-01-29 18:48:34.123794,sender_0128,receiver_0128,221.12,payment,online,San Diego,mobile,0
tx_002129,2026-01-15 21:33:53.123794,sender_0129,receiver_0129,75.95,transfer,restaurant,Houston,mobile,0
tx_002130,2026-01-30 01:54:19.123794,sender_0130,receiver_0130,86.73,transfer,restaurant,Phoenix,web,0
tx_002131,2026-01-07 07:40:15.123794,sender_0131,receiver_0131,113.57,payment,online,San Diego,web,0
tx_002132,2026-01-04 23:54:08.123794,sender_0132,receiver_0132,61.39,withdrawal,entertainment,San Diego,atm,0
tx_002133,2026-01-11 01:47:06.123794,sender_0133,receiver_0133,26.43,transfer,gas,Chicago,web,0
tx_002134,2026-01-21 00:18:26.123794,sender_0134,receiver_0134,297.22,withdrawal,gas,Phoenix,mobile,0
tx_002135,2026-01-08 01:57:31.123794,sender_0135,receiver_0135,69.08,payment,online,Houston,mobile,0
tx_002136,2026-01-12 09:17:29.123794,sender_0136,receiver_0136,42.58,payment,grocery,Philadelphia,atm,0
tx_002137,2026-01-19 13:10:25.123794,sender_0137,receiver_0137,53.89,payment,online,San Diego,mobile,0
tx_002138,2026-01-16 00:33:06.123794,sender_0138,receiver_0138,52.2,transfer,grocery,LA,web,0
tx_002139,2026-01-28 04:00:59.123794,sender_0139,receiver_0139,41.94,payment,restaurant,San Diego,web,0
tx_002140,2026-01-08 12:44:54.123794,sender_0140,receiver_0140,106.61,withdrawal,online,Philadelphia,pos,0
tx_002141,2026-01-02 09:10:26.123794,sender_0141,receiver_0141,13.41,transfer,grocery,LA,web,0
tx_002142,2026-01-16 11:59:38.123794,sender_0142,receiver_0142,14.97,payment,gas,San Antonio,web,0
tx_002143,2026-01-04 00:25:55.123794,sender_0143,receiver_0143,126.33,transfer,gas,Chicago,mobile,0
tx_002144,2026-01-07 11:13:29.123794,sender_0144,receiver_0144,43.91,withdrawal,restaurant,NYC,pos,0
tx_002145,2026-01-27 17:03:10.123794,sender_0145,receiver_0145,234.41,payment,online,San Diego,web,0
tx_002146,2026-01-17 02:25:31.123794,sender_0146,receiver_0146,100.82,payment,restaurant,Chicago,mobile,0
tx_002147,2026-01-21 02:05:50.123794,sender_0147,receiver_0147,23.83,transfer,restaurant,Houston,web,0
tx_002148,2026-01-13 16:03:08.123794,sender_0148,receiver_0148,129.37,deposit,restaurant,San Diego,mobile,0
tx_002149,2026-01-09 07:14:51.123794,sender_0149,receiver_0149,328.91,transfer,grocery,San Diego,mobile,0
tx_002150,2026-01-19 03:55:01.123794,sender_0150,receiver_0150,528.744039053642,payment,online,San Diego,mobile,1
tx_002151,2026-01-14 11:43:13.123794,sender_0151,receiver_0151,148.17,payment,grocery,Houston,atm,0
tx_002152,2026-01-21 15:17:45.123794,sender_0152,receiver_0152,42.2,withdrawal,retail,Houston,web,0
tx_002153,2026-01-17 12:14:22.123794,sender_0153,receiver_0153,242.15,transfer,restaurant,LA,web,0
tx_002154,2026-01-21 03:59:45.123794,sender_0154,receiver_0154,22.85,withdrawal,restaurant,Chicago,web,0
tx_002155,2026-01-15 23:02:49.123794,sender_0155,receiver_0155,90.72,transfer,online,San Diego,web,0
tx_002156,2026-01-09 18:47:05.123794,sender_0156,receiver_0156,2576.69,payment,retail,Philadelphia,mobile,0
tx_002157,2026-01-31 02:16:17.123794,sender_0157,receiver_0157,122.53,payment,retail,NYC,mobile,0
tx_002158,2026-01-28 23:04:08.123794,sender_0158,receiver_0158,29.05,withdrawal,restaurant,NYC,mobile,0
tx_002159,2026-01-17 07:15:33.123794,sender_0159,receiver_0159,28.94,payment,grocery,San Diego,mobile,0
tx_002160,2026-01-19 14:35:19.123794,sender_0160,receiver_0160,49.06,withdrawal,retail,San Diego,pos,0
tx_002161,2026-01-12 21:27:17.123794,sender_0161,receiver_0161,195.76,transfer,grocery,Houston,atm,0
tx_002162,2026-01-07 00:25:36.123794,sender_0162,receiver_0162,67.94,deposit,retail,Phoenix,mobile,0
tx_002163,2026-01-30 14:23:11.123794,sender_0163,receiver_0163,20.64,transfer,online,LA,mobile,0
tx_002164,2026-01-15 08:40:35.123794,sender_0164,receiver_0164,20.58,payment,retail,San Antonio,pos,0
tx_002165,2026-01-17 01:58:49.123794,sender_0165,receiver_0165,68.59,payment,retail,Phoenix,mobile,0
tx_002166,2026-01-21 06:03:48.123794,sender_0166,receiver_0166,58.18,payment,grocery,Philadelphia,web,0
tx_002167,2026-01-22 20:18:03.123794,sender_0167,receiver_0167,108.04,transfer,online,Chicago,mobile,0
tx_002168,2026-01-13 21:55:14.123794,sender_0168,receiver_0168,216.21,payment,grocery,Chicago,web,0
tx_002169,2026-01-21 15:57:26.123794,sender_0169,receiver_0169,3265.08,transfer,grocery,LA,pos,0
tx_002170,2026-01-24 09:06:00.123794,sender_0170,receiver_0170,6.09,transfer,restaurant,San Diego,pos,0
tx_002171,2026-01-17 06:09:56.123794,sender_0171,receiver_0171,152.98,transfer,grocery,San Diego,web,0
tx_002172,2026-01-04 06:10:08.123794,sender_0172,receiver_0172,63.27,payment,online,San Diego,web,0
tx_002173,2026-01-18 17:25:42.123794,sender_0173,receiver_0173,3.43,transfer,entertainment,San Diego,web,0
tx_002174,2026-01-23 03:17:00.123794,sender_0174,receiver_0174,355.77,transfer,online,Philadelphia,mobile,0
tx_002175,2026-01-08 13:33:27.123794,sender_0175,receiver_0175,102.69,transfer,gas,LA,mobile,0
tx_002176,2026-01-11 02:37:21.123794,sender_0176,receiver_0176,181.22,transfer,retail,San Antonio,pos,0
tx_002177,2026-01-24 15:19:06.123794,sender_0177,receiver_0177,4.27,withdrawal,retail,LA,mobile,0
tx_002178,2026-01-09 23:29:50.123794,sender_0178,receiver_0178,39.23,deposit,online,Chicago,mobile,0
tx_002179,2026-01-25 16:03:29.123794,sender_0179,receiver_0179,10.82,transfer,online,LA,web,0
tx_002180,2026-01-18 04:21:09.123794,sender_0180,receiver_0180,1400.59,payment,retail,Chicago,pos,0
tx_002181,2026-01-14 09:45:17.123794,sender_0181,receiver_0181,303.94,payment,grocery,Philadelphia,web,0
tx_002182,2026-01-30 20:01:08.123794,sender_0182,receiver_0182,19.66,payment,retail,NYC,web,0
tx_002183,2026-01-25 23:05:32.123794,sender_0183,receiver_0183,5.45,payment,retail,NYC,web,0
tx_002184,2026-01-23 22:32:13.123794,sender_0184,receiver_0184,73.05,transfer,retail,Philadelphia,atm,0
tx_002185,2026-01-16 01:17:58.123794,sender_0185,receiver_0185,281.08,payment,gas,San Antonio,web,0
tx_002186,2026-01-06 18:42:08.123794,sender_0186,receiver_0186,4.04,transfer,retail,Houston,pos,0
tx_002187,2026-01-13 19:56:36.123794,sender_0187,receiver_0187,13.5,transfer,restaurant,NYC,web,0
tx_002188,2026-01-05 04:10:13.123794,sender_0188,receiver_0188,10.4,payment,online,Chicago,mobile,0
tx_002189,2026-01-04 01:49:18.123794,sender_0189,receiver_0189,498.9220571572011,payment,retail,San Antonio,atm,1
tx_002190,2026-01-18 13:47:42.123794,sender_0190,receiver_0190,31.35,transfer,grocery,Philadelphia,atm,0
tx_002191,2026-01-08 01:15:48.123794,sender_0191,receiver_0191,33.38,payment,restaurant,NYC,mobile,0
tx_002192,2026-01-21 06:41:04.123794,sender_0192,receiver_0192,70.95,withdrawal,retail,San Diego,mobile,0
tx_002193,2026-01-28 11:51:53.123794,sender_0193,receiver_0193,14.62,withdrawal,retail,LA,pos,0
tx_002194,2026-01-25 15:34:39.123794,sender_0194,receiver_0194,6.26,payment,retail,LA,mobile,0
tx_002195,2026-01-18 07:14:03.123794,sender_0195,receiver_0195,426.04,payment,grocery,Chicago,web,0
tx_002196,2026-01-10 07:31:50.123794,sender_0196,receiver_0196,489.67,payment,online,LA,mobile,0
tx_002197,2026-01-30 19:22:39.123794,sender_0197,receiver_0197,71.48,transfer,grocery,San Diego,web,0
tx_002198,2026-01-21 15:29:57.123794,sender_0198,receiver_0198,79.7,transfer,online,NYC,atm,0
tx_002199,2026-01-13 20:54:24.123794,sender_0199,receiver_0199,361.96,transfer,gas,LA,web,0
tx_002200,2026-01-22 17:55:39.123794,sender_0200,receiver_0200,69.06,payment,online,Chicago,mobile,0
tx_002201,2026-01-12 19:46:17.123794,sender_0201,receiver_0201,29.12,payment,restaurant,Houston,mobile,0
tx_002202,2026-01-08 01:39:48.123794,sender_0202,receiver_0202,57.92,deposit,entertainment,NYC,pos,0
tx_002203,2026-01-26 15:57:57.123794,sender_0203,receiver_0203,441.31,withdrawal,online,NYC,pos,0
tx_002204,2026-01-28 12:14:33.123794,sender_0204,receiver_0204,59.14,transfer,online,LA,atm,0
tx_002205,2026-01-07 07:04:59.123794,sender_0205,receiver_0205,20.0,transfer,restaurant,Houston,web,0
tx_002206,2026-01-26 15:51:11.123794,sender_0206,receiver_0206,68.07,transfer,online,San Antonio,web,0
tx_002207,2026-01-20 04:22:15.123794,sender_0207,receiver_0207,146.11,withdrawal,restaurant,Philadelphia,pos,0
tx_002208,2026-01-21 00:37:48.123794,sender_0208,receiver_0208,122.04,withdrawal,grocery,Houston,atm,0
tx_002209,2026-01-22 06:19:01.123794,sender_0209,receiver_0209,125.12,deposit,online,Chicago,atm,0
tx_002210,2026-01-23 20:36:25.123794,sender_0210,receiver_0210,15.8,payment,retail,San Diego,mobile,0
tx_002211,2026-01-11 18:39:21.123794,sender_0211,receiver_0211,173.32,withdrawal,gas,Chicago,mobile,0
tx_002212,2026-01-03 06:53:23.123794,sender_0212,receiver_0212,56.98,payment,gas,LA,atm,0
tx_002213,2026-01-20 10:00:08.123794,sender_0213,receiver_0213,18.77,withdrawal,online,Phoenix,mobile,0
tx_002214,2026-01-06 07:37:51.123794,sender_0214,receiver_0214,171.27,withdrawal,retail,Philadelphia,web,0
tx_002215,2026-01-03 23:32:08.123794,sender_0215,receiver_0215,27.65,payment,gas,Chicago,web,0
tx_002216,2026-01-13 13:21:23.123794,sender_0216,receiver_0216,5.15,payment,retail,NYC,mobile,0
tx_002217,2026-01-13 11:21:47.123794,sender_0217,receiver_0217,12.17,withdrawal,retail,NYC,atm,0
tx_002218,2026-01-19 00:14:47.123794,sender_0218,receiver_0218,41.58,payment,gas,San Diego,mobile,0
tx_002219,2026-01-15 15:09:35.123794,sender_0219,receiver_0219,129.99,transfer,gas,NYC,atm,0
tx_002220,2026-01-02 17:23:10.123794,sender_0220,receiver_0220,14.94,transfer,online,Phoenix,mobile,0
tx_002221,2026-01-08 22:24:34.123794,sender_0221,receiver_0221,38.05,payment,entertainment,NYC,pos,0
tx_002222,2026-01-24 08:05:14.123794,sender_0222,receiver_0222,8.8,payment,online,LA,mobile,0
tx_002223,2026-01-19 05:21:16.123794,sender_0223,receiver_0223,238.19,transfer,restaurant,LA,atm,0
tx_002224,2026-01-21 10:29:24.123794,sender_0224,receiver_0224,717.66,transfer,grocery,NYC,web,0
tx_002225,2026-01-24 22:55:10.123794,sender_0225,receiver_0225,610.28,transfer,restaurant,NYC,mobile,0
tx_002226,2026-01-23 09:12:10.123794,sender_0226,receiver_0226,232.17,payment,online,Philadelphia,web,0
tx_002227,2026-01-30 19:17:07.123794,sender_0227,receiver_0227,199.09,transfer,gas,Houston,pos,0
tx_002228,2026-01-08 15:11:32.123794,sender_0228,receiver_0228,2.44,transfer,restaurant,San Antonio,mobile,0
tx_002229,2026-01-02 02:34:28.123794,sender_0229,receiver_0229,71.22,transfer,grocery,NYC,mobile,0
tx_002230,2026-01-05 22:58:40.123794,sender_0230,receiver_0230,25.94,transfer,restaurant,San Diego,mobile,0
tx_002231,2026-01-24 16:25:57.123794,sender_0231,receiver_0231,204.53,withdrawal,grocery,San Diego,mobile,0
tx_002232,2026-01-27 15:30:43.123794,sender_0232,receiver_0232,1.21,transfer,grocery,NYC,pos,0
tx_002233,2026-01-14 11:53:48.123794,sender_0233,receiver_0233,72.93,withdrawal,retail,San Diego,mobile,0
tx_002234,2026-01-16 17:34:36.123794,sender_0234,receiver_0234,39.58,payment,gas,LA,web,0
tx_002235,2026-01-21 18:44:29.123794,sender_0235,receiver_0235,292.26,deposit,online,Philadelphia,mobile,0
tx_002236,2026-01-06 19:22:46.123794,sender_0236,receiver_0236,556.67,transfer,grocery,LA,mobile,0
tx_002237,2026-01-19 11:01:39.123794,sender_0237,receiver_0237,13.55,transfer,gas,Houston,mobile,0
tx_002238,2026-01-16 04:49:57.123794,sender_0238,receiver_0238,14.5,transfer,restaurant,Houston,mobile,0
tx_002239,2026-01-28 00:46:32.123794,sender_0239,receiver_0239,77.15,transfer,grocery,Chicago,web,0
tx_002240,2026-01-12 13:48:02.123794,sender_0240,receiver_0240,735.57,payment,grocery,Philadelphia,mobile,0
tx_002241,2026-01-19 00:42:21.123794,sender_0241,receiver_0241,59.75,transfer,retail,Phoenix,atm,0
tx_002242,2026-01-03 01:54:06.123794,sender_0242,receiver_0242,8.01,transfer,grocery,Houston,web,0
tx_002243,2026-01-16 21:40:19.123794,sender_0243,receiver_0243,22.0,withdrawal,grocery,San Diego,mobile,0
tx_002244,2026-01-13 06:19:20.123794,sender_0244,receiver_0244,73.99,payment,retail,San Diego,mobile,0
tx_002245,2026-01-25 10:06:36.123794,sender_0245,receiver_0245,78.28,transfer,gas,San Diego,mobile,0
tx_002246,2026-01-17 12:21:14.123794,sender_0246,receiver_0246,18.99,transfer,online,San Diego,mobile,0
tx_002247,2026-01-21 02:37:45.123794,sender_0247,receiver_0247,21.36,transfer,grocery,LA,web,0
tx_002248,2026-01-20 07:25:24.123794,sender_0248,receiver_0248,12.52,deposit,gas,LA,pos,0
tx_002249,2026-01-02 23:02:59.123794,sender_0249,receiver_0249,302.4,withdrawal,online,LA,pos,0
tx_002250,2026-01-14 14:14:44.123794,sender_0000,receiver_0250,15.61,withdrawal,entertainment,San Diego,atm,0
tx_002251,2026-01-13 21:34:28.123794,sender_0001,receiver_0251,27.19,deposit,grocery,NYC,mobile,0
tx_002252,2026-01-16 00:12:20.123794,sender_0002,receiver_0252,26.05,payment,restaurant,Chicago,mobile,0
tx_002253,2026-01-13 00:24:32.123794,sender_0003,receiver_0253,17.957794646009322,transfer,grocery,NYC,pos,1
tx_002254,2026-01-20 23:05:10.123794,sender_0004,receiver_0254,14.95,payment,grocery,LA,web,0
tx_002255,2026-01-09 21:46:55.123794,sender_0005,receiver_0255,344.54,withdrawal,retail,LA,mobile,0
tx_002256,2026-01-20 09:18:11.123794,sender_0006,receiver_0256,8.9,withdrawal,grocery,Phoenix,mobile,0
tx_002257,2026-01-24 08:09:57.123794,sender_0007,receiver_0257,12.87,payment,retail,NYC,mobile,0
tx_002258,2026-01-19 00:21:00.123794,sender_0008,receiver_0258,7.4,payment,grocery,Phoenix,web,0
tx_002259,2026-01-01 23:06:35.123794,sender_0009,receiver_0259,47.66,deposit,retail,San Diego,pos,0
tx_002260,2026-01-15 19:50:37.123794,sender_0010,receiver_0260,923.54,transfer,restaurant,San Antonio,mobile,0
tx_002261,2026-01-06 11:02:53.123794,sender_0011,receiver_0261,44.74,withdrawal,retail,NYC,mobile,0
tx_002262,2026-01-02 11:08:28.123794,sender_0012,receiver_0262,60.35,transfer,grocery,San Diego,mobile,0
tx_002263,2026-01-23 08:08:31.123794,sender_0013,receiver_0263,16.56,payment,online,San Antonio,mobile,0
tx_002264,2026-01-15 22:22:10.123794,sender_0014,receiver_0264,49.78,transfer,online,NYC,web,0
tx_002265,2026-01-31 08:56:22.123794,sender_0015,receiver_0265,345.01,payment,restaurant,San Antonio,web,0
tx_002266,2026-01-19 05:46:32.123794,sender_0016,receiver_0266,67.65,payment,retail,San Antonio,mobile,0
tx_002267,2026-01-24 10:28:50.123794,sender_0017,receiver_0267,1336.29,transfer,online,Houston,web,0
tx_002268,2026-01-30 00:24:08.123794,sender_0018,receiver_0268,1447.4907750523303,withdrawal,retail,NYC,mobile,1
tx_002269,2026-01-21 23:58:49.123794,sender_0019,receiver_0269,213.87369606845922,payment,restaurant,Phoenix,web,1
tx_002270,2026-01-11 15:29:52.123794,sender_0020,receiver_0270,46.59,withdrawal,online,San Antonio,web,0
tx_002271,2026-01-11 20:04:52.123794,sender_0021,receiver_0271,630.42,transfer,retail,LA,mobile,0
tx_002272,2026-01-11 21:36:50.123794,sender_0022,receiver_0272,67.09,withdrawal,gas,Philadelphia,web,0
tx_002273,2026-01-02 15:01:09.123794,sender_0023,receiver_0273,451.86,transfer,restaurant,Chicago,mobile,0
tx_002274,2026-01-16 17:09:16.123794,sender_0024,receiver_0274,1101.43,transfer,entertainment,Phoenix,mobile,0
tx_002275,2026-01-12 23:33:45.123794,sender_0025,receiver_0275,40.19,transfer,restaurant,Chicago,mobile,0
tx_002276,2026-01-29 07:35:26.123794,sender_0026,receiver_0276,92.57,payment,gas,LA,mobile,0
tx_002277,2026-01-27 08:46:28.123794,sender_0027,receiver_0277,237.46,withdrawal,restaurant,San Diego,atm,0
tx_002278,2026-01-27 07:32:50.123794,sender_0028,receiver_0278,172.65,transfer,retail,San Antonio,mobile,0
tx_002279,2026-01-03 17:36:59.123794,sender_0029,receiver_0279,170.84,transfer,entertainment,LA,web,0
tx_002280,2026-01-19 16:01:47.123794,sender_0030,receiver_0280,7.39,withdrawal,entertainment,Chicago,pos,0
tx_002281,2026-01-05 04:41:23.123794,sender_0031,receiver_0281,15.29,payment,online,Philadelphia,mobile,0
tx_002282,2026-01-15 23:08:06.123794,sender_0032,receiver_0282,25.97,withdrawal,restaurant,San Diego,mobile,0
tx_002283,2026-01-17 23:40:09.123794,sender_0033,receiver_0283,337.52,transfer,grocery,Philadelphia,mobile,0
tx_002284,2026-01-09 13:29:53.123794,sender_0034,receiver_0284,8.56,withdrawal,grocery,Houston,mobile,0
tx_002285,2026-01-19 13:27:30.123794,sender_0035,receiver_0285,536.38,transfer,grocery,San Diego,mobile,0
tx_002286,2026-01-30 09:54:33.123794,sender_0036,receiver_0286,175.87,deposit,grocery,San Antonio,atm,0
tx_002287,2026-01-11 16:16:12.123794,sender_0037,receiver_0287,308.38,payment,retail,NYC,mobile,0
tx_002288,2026-01-08 20:41:22.123794,sender_0038,receiver_0288,13.54,payment,retail,Houston,web,0
tx_002289,2026-01-11 09:32:34.123794,sender_0039,receiver_0289,60.85,transfer,online,Chicago,mobile,0
tx_002290,2026-01-05 15:24:59.123794,sender_0040,receiver_0290,85.49,transfer,entertainment,San Antonio,mobile,0
tx_002291,2026-01-08 23:22:12.123794,sender_0041,receiver_0291,80.03,transfer,entertainment,NYC,mobile,0
tx_002292,2026-01-06 20:59:06.123794,sender_0042,receiver_0292,85.07,transfer,online,Chicago,mobile,0
tx_002293,2026-01-14 11:02:50.123794,sender_0043,receiver_0293,36.06,transfer,restaurant,LA,mobile,0
tx_002294,2026-01-16 07:18:07.123794,sender_0044,receiver_0294,66.87,withdrawal,grocery,NYC,web,0
tx_002295,2026-01-26 04:42:08.123794,sender_0045,receiver_0295,257.33,transfer,restaurant,Chicago,web,0
tx_002296,2026-01-11 20:13:21.123794,sender_0046,receiver_0296,9.49,withdrawal,grocery,Philadelphia,mobile,0
tx_002297,2026-01-21 22:33:53.123794,sender_0047,receiver_0297,555.89,transfer,restaurant,Chicago,atm,0
tx_002298,2026-01-27 14:14:30.123794,sender_0048,receiver_0298,238.14,transfer,retail,Phoenix,mobile,0
